key,text,tag,file,type,protected_text
TM_Cantrips_eff_desc,"Decrease max MP upkeep costs by 3% and energy regeneration penalties by 3% per skill point.
Level 15: Wanderer gains stamina and can learn Might classless abilities.",TM_Cantrips_eff_desc,TM_English.xml,keyed,Decrease max MP upkeep costs by 3% and energy regeneration penalties by 3% per skill point.<ALIMT >(PH_1)</ALIMT>Level 15: Wanderer gains stamina and can learn Might classless abilities.
TM_Cantrips_ver_desc,"Adds additional utility or versatility to cantrips:
Level 1: Blink stuns enemies around the target area
Level 2: Smokecloud radius is expanded by 2 cells
Level 3: Increases the efficiency of mana shield by 25%
Level 4: Dirt Devil lasts 25% longer
Level 5: Teleport, Heal, and Summon Minion gain versatility level 1 class improvements
Level 6: Arcane Cooler, Arcane Heater, and Power Node apply minor buffs
Level 7: Increases the efficiency of mana shield by 40%
Level 8: Spell Mending doesn't apply a debuff on the target
Level 9: Arcane Cooler, Arcane Heater, and Power Node apply additional buffs
Level 10: Teleport, Heal, and Summon Minion gain versatility level 2 class improvements
Level 11: Blur evasion chance increased from 20% to 30%
Level 12: Invisibility has 25% increased duration and applies a self heal when activated
Level 13: Magelight will fire a lightning bolt at enemies within 24 cells every 7-13 seconds
Level 14: EMP has a 40% chance to attempt Sabotage to robots and mechanoids
Level 15: Teleport, Heal, and Summon Minion gain versatility level 3 class improvements",TM_Cantrips_ver_desc,TM_English.xml,keyed,"Adds additional utility or versatility to cantrips:<ALIMT >(PH_15)</ALIMT>Level 1: Blink stuns enemies around the target area<ALIMT >(PH_14)</ALIMT>Level 2: Smokecloud radius is expanded by 2 cells<ALIMT >(PH_13)</ALIMT>Level 3: Increases the efficiency of mana shield by 25%<ALIMT >(PH_12)</ALIMT>Level 4: Dirt Devil lasts 25% longer<ALIMT >(PH_11)</ALIMT>Level 5: Teleport, Heal, and Summon Minion gain versatility level 1 <ALIMT >class</ALIMT> improvements<ALIMT >(PH_10)</ALIMT>Level 6: Arcane Cooler, Arcane Heater, and Power Node apply minor buffs<ALIMT >(PH_9)</ALIMT>Level 7: Increases the efficiency of mana shield by 40%<ALIMT >(PH_8)</ALIMT>Level 8: Spell Mending doesn't apply a debuff on the target<ALIMT >(PH_7)</ALIMT>Level 9: Arcane Cooler, Arcane Heater, and Power Node apply additional buffs<ALIMT >(PH_6)</ALIMT>Level 10: Teleport, Heal, and Summon Minion gain versatility level 2 <ALIMT >class</ALIMT> improvements<ALIMT >(PH_5)</ALIMT>Level 11: Blur evasion chance increased from 20% to 30%<ALIMT >(PH_4)</ALIMT>Level 12: Invisibility has 25% increased duration and applies a self heal when activated<ALIMT >(PH_3)</ALIMT>Level 13: Magelight will fire a lightning bolt at enemies within 24 cells every 7-13 seconds<ALIMT >(PH_2)</ALIMT>Level 14: EMP has a 40% chance to attempt Sabotage to robots and mechanoids<ALIMT >(PH_1)</ALIMT>Level 15: Teleport, Heal, and Summon Minion gain versatility level 3 <ALIMT >class</ALIMT> improvements"
TM_WandererCraft_pwr,Experimentation,TM_WandererCraft_pwr,TM_English.xml,keyed,Experimentation
TM_WandererCraft_eff,Prodigy,TM_WandererCraft_eff,TM_English.xml,keyed,Prodigy
TM_WandererCraft_ver,Expanded Mind,TM_WandererCraft_ver,TM_English.xml,keyed,Expanded Mind
TM_Cantrips_pwr,Cantrips Power,TM_Cantrips_pwr,TM_English.xml,keyed,Cantrips Power
TM_Cantrips_eff,Cantrips Efficiency,TM_Cantrips_eff,TM_English.xml,keyed,Cantrips Efficiency
TM_Cantrips_ver,Cantrips Versatility,TM_Cantrips_ver,TM_English.xml,keyed,Cantrips Versatility
TM_RayofHope_eff,Inner Fire Efficiency,TM_RayofHope_eff,TM_English.xml,keyed,Inner Fire Efficiency
TM_RayofHope_eff_desc,Decreases the mana and regeneration upkeep cost of Inner Fire by 10% per level.,TM_RayofHope_eff_desc,TM_English.xml,keyed,Decreases the mana and regeneration upkeep cost of Inner Fire by 10% per level.
TM_Firebolt_pwr_desc,Increases Firebolt damage by 5 per level.,TM_Firebolt_pwr_desc,TM_English.xml,keyed,Increases Firebolt damage by 5 per level.
TM_Firebolt_eff_desc,Decreases mana cost of Firebolt by 10% per level.,TM_Firebolt_eff_desc,TM_English.xml,keyed,Decreases mana cost of Firebolt by 10% per level.
TM_Fireclaw_pwr_desc,"Increases damage done by each strand of Fireclaw by 4 per skill level.
Level 1: 4
Level 2: 8
Level 3: 12",TM_Fireclaw_pwr_desc,TM_English.xml,keyed,Increases damage done by each strand of Fireclaw by 4 per skill level.<ALIMT >(PH_3)</ALIMT>Level 1: 4<ALIMT >(PH_2)</ALIMT>Level 2: 8<ALIMT >(PH_1)</ALIMT>Level 3: 12
TM_Fireclaw_eff_desc,Decrease mana cost by 10% per level.,TM_Fireclaw_eff_desc,TM_English.xml,keyed,Decrease mana cost by 10% per level.
TM_Fireclaw_ver_desc,"Adds additional claws at levels 1 and 2, expands claw strike radius at level 3.",TM_Fireclaw_ver_desc,TM_English.xml,keyed,"Adds additional claws at levels 1 and 2, expands claw strike radius at level 3."
TM_Fireball_pwr_desc,Increases the number of secondary explosions by 3 per level.,TM_Fireball_pwr_desc,TM_English.xml,keyed,Increases the number of secondary explosions by 3 per level.
TM_Fireball_eff_desc,Decrease mana cost by 8% per level.,TM_Fireball_eff_desc,TM_English.xml,keyed,Decrease mana cost by 8% per level.
TM_Fireball_ver_desc,Fireball causes Terror at level 1; levels 2 and 3 increase Terror potency. Terror lowers the enemies ability to fight effectively and may cause them to flee in panic.,TM_Fireball_ver_desc,TM_English.xml,keyed,Fireball causes Terror at level 1; levels 2 and 3 increase Terror potency. Terror lowers the enemies ability to fight effectively and may cause them to flee in panic.
TM_Firestorm_pwr_desc,"Increases the frequency of all meteor types.
Increases Firestorm radius by .5c per skill level.",TM_Firestorm_pwr_desc,TM_English.xml,keyed,Increases the frequency of all meteor types.<ALIMT >(PH_1)</ALIMT>Increases Firestorm radius by .5c per skill level.
TM_Firestorm_eff_desc,Decrease mana cost by 5% per level.,TM_Firestorm_eff_desc,TM_English.xml,keyed,Decrease mana cost by 5% per level.
TM_Firestorm_ver_desc,"Increases the duration of Firestorm by 1 second per skill level.
Increases Firestorm radius by .5c per skill level.
Increases amount of shrapnel create by meteor impacts.",TM_Firestorm_ver_desc,TM_English.xml,keyed,Increases the duration of Firestorm by 1 second per skill level.<ALIMT >(PH_2)</ALIMT>Increases Firestorm radius by .5c per skill level.<ALIMT >(PH_1)</ALIMT>Increases amount of shrapnel create by meteor impacts.
TM_Firebolt_pwr,Firebolt Power,TM_Firebolt_pwr,TM_English.xml,keyed,Firebolt Power
TM_Firebolt_eff,Firebolt Efficiency,TM_Firebolt_eff,TM_English.xml,keyed,Firebolt Efficiency
TM_Fireclaw_pwr,Fireclaw Power,TM_Fireclaw_pwr,TM_English.xml,keyed,Fireclaw Power
TM_Fireclaw_eff,Fireclaw Efficiency,TM_Fireclaw_eff,TM_English.xml,keyed,Fireclaw Efficiency
TM_Fireclaw_ver,Fireclaw Versatility,TM_Fireclaw_ver,TM_English.xml,keyed,Fireclaw Versatility
TM_Fireball_pwr,Fireball Power,TM_Fireball_pwr,TM_English.xml,keyed,Fireball Power
TM_Fireball_eff,Fireball Efficiency,TM_Fireball_eff,TM_English.xml,keyed,Fireball Efficiency
TM_Fireball_ver,Fireball Versatility,TM_Fireball_ver,TM_English.xml,keyed,Fireball Versatility
TM_Firestorm_pwr,Firestorm Power,TM_Firestorm_pwr,TM_English.xml,keyed,Firestorm Power
TM_Firestorm_eff,Firestorm Efficiency,TM_Firestorm_eff,TM_English.xml,keyed,Firestorm Efficiency
TM_Firestorm_ver,Firestorm Versatility,TM_Firestorm_ver,TM_English.xml,keyed,Firestorm Versatility
TM_Soothe_eff_desc,Decreases the mana and regeneration upkeep cost of Soothe by 10% per level.,TM_Soothe_eff_desc,TM_English.xml,keyed,Decreases the mana and regeneration upkeep cost of Soothe by 10% per level.
TM_Rainmaker_eff_desc,Decreases mana cost of Rainmaker by 15% per level of base mana cost.,TM_Rainmaker_eff_desc,TM_English.xml,keyed,Decreases mana cost of Rainmaker by 15% per level of base mana cost.
TM_Icebolt_pwr_desc,"Increases lethality of Icebolt by pre-fragmenting the bolt into razor sharp shards.
Level 0: 2 to 5 damage per shard
Level 1: 4 to 9 damage per shard
Level 2: 6 to 13 damage per shard
Level 3: 8 to 17 damage per shard",TM_Icebolt_pwr_desc,TM_English.xml,keyed,Increases lethality of Icebolt by pre-fragmenting the bolt into razor sharp shards.<ALIMT >(PH_4)</ALIMT>Level 0: 2 to 5 damage per shard<ALIMT >(PH_3)</ALIMT>Level 1: 4 to 9 damage per shard<ALIMT >(PH_2)</ALIMT>Level 2: 6 to 13 damage per shard<ALIMT >(PH_1)</ALIMT>Level 3: 8 to 17 damage per shard
TM_Icebolt_eff_desc,Decreases mana cost of Icebolt by 8% per level of base mana cost.,TM_Icebolt_eff_desc,TM_English.xml,keyed,Decreases mana cost of Icebolt by 8% per level of base mana cost.
TM_Icebolt_ver_desc,"Increases the compression and size of Icebolt, each skill level increases the number of ice shards upon impact.
Level 0: 2 to 3 shards
Level 1: 3 to 8 shards
Level 2: 4 to 14 shards
Level 3: 5 to 20 shards",TM_Icebolt_ver_desc,TM_English.xml,keyed,"Increases the compression and size of Icebolt, each skill level increases the number of ice shards upon impact.<ALIMT >(PH_4)</ALIMT>Level 0: 2 to 3 shards<ALIMT >(PH_3)</ALIMT>Level 1: 3 to 8 shards<ALIMT >(PH_2)</ALIMT>Level 2: 4 to 14 shards<ALIMT >(PH_1)</ALIMT>Level 3: 5 to 20 shards"
TM_FrostRay_eff_desc,Decreases mana cost of Frost Ray by 8% of base mana cost.,TM_FrostRay_eff_desc,TM_English.xml,keyed,Decreases mana cost of Frost Ray by 8% of base mana cost.
TM_Snowball_pwr_desc,"Increases the size of the Snowball, causing an increase in impact area by .7 cells per level and increases damage up to 3 per level.",TM_Snowball_pwr_desc,TM_English.xml,keyed,"Increases the size of the Snowball, causing an increase in impact area by .7 cells per level and increases damage up to 3 per level."
TM_Snowball_eff_desc,Decreases mana cost of Snowball by 8% per level of base mana cost.,TM_Snowball_eff_desc,TM_English.xml,keyed,Decreases mana cost of Snowball by 8% per level of base mana cost.
TM_Snowball_ver_desc,"Increases the compression of Snowball which amplifies the number and force of secondary fragments that are thrown nearby the impact point.
Level 0: None
Level 1: 4 fragments
Level 2: 8 fragments
Level 3: 12 fragments",TM_Snowball_ver_desc,TM_English.xml,keyed,Increases the compression of Snowball which amplifies the number and force of secondary fragments that are thrown nearby the impact point.<ALIMT >(PH_4)</ALIMT>Level 0: None<ALIMT >(PH_3)</ALIMT>Level 1: 4 fragments<ALIMT >(PH_2)</ALIMT>Level 2: 8 fragments<ALIMT >(PH_1)</ALIMT>Level 3: 12 fragments
TM_Blizzard_pwr_desc,"Increases the frequency of iceshards and snowballs.
Increases the radius of blizzard by .5c per skill level.",TM_Blizzard_pwr_desc,TM_English.xml,keyed,Increases the frequency of iceshards and snowballs.<ALIMT >(PH_1)</ALIMT>Increases the radius of blizzard by .5c per skill level.
TM_Blizzard_eff_desc,Decreases mana cost of Blizzard by 8% per level of base mana cost.,TM_Blizzard_eff_desc,TM_English.xml,keyed,Decreases mana cost of Blizzard by 8% per level of base mana cost.
TM_Blizzard_ver_desc,"Increases the duration of blizzard by 1.5 seconds per level.
Increases the radius of blizzard by .5c per skill level.",TM_Blizzard_ver_desc,TM_English.xml,keyed,Increases the duration of blizzard by 1.5 seconds per level.<ALIMT >(PH_1)</ALIMT>Increases the radius of blizzard by .5c per skill level.
TM_Soothe_eff,Soothe Efficiency,TM_Soothe_eff,TM_English.xml,keyed,Soothe Efficiency
TM_Rainmaker_eff,Rainmaker Efficiency,TM_Rainmaker_eff,TM_English.xml,keyed,Rainmaker Efficiency
TM_Icebolt_eff,Icebolt Efficiency,TM_Icebolt_eff,TM_English.xml,keyed,Icebolt Efficiency
TM_Icebolt_pwr,Icebolt Power,TM_Icebolt_pwr,TM_English.xml,keyed,Icebolt Power
TM_Icebolt_ver,Icebolt Versatility,TM_Icebolt_ver,TM_English.xml,keyed,Icebolt Versatility
TM_FrostRay_eff,Frost Ray Efficiency,TM_FrostRay_eff,TM_English.xml,keyed,Frost Ray Efficiency
TM_Snowball_eff,Snowball Efficiency,TM_Snowball_eff,TM_English.xml,keyed,Snowball Efficiency
TM_Snowball_pwr,Snowball Power,TM_Snowball_pwr,TM_English.xml,keyed,Snowball Power
TM_Snowball_ver,Snowball Versatility,TM_Snowball_ver,TM_English.xml,keyed,Snowball Versatility
TM_Blizzard_eff,Blizzard Efficiency,TM_Blizzard_eff,TM_English.xml,keyed,Blizzard Efficiency
TM_Blizzard_pwr,Blizzard Power,TM_Blizzard_pwr,TM_English.xml,keyed,Blizzard Power
TM_Blizzard_ver,Blizzard Versatility,TM_Blizzard_ver,TM_English.xml,keyed,Blizzard Versatility
TM_AMP_eff_desc,Decreases mana cost of AMP by 8% per level of base mana cost.,TM_AMP_eff_desc,TM_English.xml,keyed,Decreases mana cost of AMP by 8% per level of base mana cost.
TM_LightningBolt_pwr_desc,Increases raw damage of Lightning Bolt by 6 per level.,TM_LightningBolt_pwr_desc,TM_English.xml,keyed,Increases raw damage of Lightning Bolt by 6 per level.
TM_LightningBolt_eff_desc,Decreases mana cost of Lightning Bolt by 8% of base mana cost.,TM_LightningBolt_eff_desc,TM_English.xml,keyed,Decreases mana cost of Lightning Bolt by 8% of base mana cost.
TM_LightningBolt_ver_desc,Increases the possibility of secondary lightning strikes by 1 to 4 per level.,TM_LightningBolt_ver_desc,TM_English.xml,keyed,Increases the possibility of secondary lightning strikes by 1 to 4 per level.
TM_LightningCloud_eff_desc,Decreases mana cost of Lightning Cloud by 6% of base mana cost.,TM_LightningCloud_eff_desc,TM_English.xml,keyed,Decreases mana cost of Lightning Cloud by 6% of base mana cost.
TM_LightningCloud_pwr_desc,Increases the shock damage of Lightning Cloud by 1 per level.,TM_LightningCloud_pwr_desc,TM_English.xml,keyed,Increases the shock damage of Lightning Cloud by 1 per level.
TM_LightningCloud_ver_desc,Increases duration of Lightning Cloud by 2 seconds and radius by 1 cell per level.,TM_LightningCloud_ver_desc,TM_English.xml,keyed,Increases duration of Lightning Cloud by 2 seconds and radius by 1 cell per level.
TM_LightningStorm_eff_desc,Decreases mana cost of Lightning Storm by 6% of base mana cost.,TM_LightningStorm_eff_desc,TM_English.xml,keyed,Decreases mana cost of Lightning Storm by 6% of base mana cost.
TM_LightningStorm_pwr_desc,Increases the frequency of lightning strikes by 20% per level and slightly increases the damage of each strike.,TM_LightningStorm_pwr_desc,TM_English.xml,keyed,Increases the frequency of lightning strikes by 20% per level and slightly increases the damage of each strike.
TM_LightningStorm_ver_desc,Increases duration of Lightning Storm by 1s per level.,TM_LightningStorm_ver_desc,TM_English.xml,keyed,Increases duration of Lightning Storm by 1s per level.
TM_EyeOfTheStorm_eff_desc,Uses energy in the atmosphere to fuel creation of the storm.  Reduces mana cost by 5% per skill level.,TM_EyeOfTheStorm_eff_desc,TM_English.xml,keyed,Uses energy in the atmosphere to fuel creation of the storm.  Reduces mana cost by 5% per skill level.
TM_EyeOfTheStorm_pwr_desc,Increases the frequency the eye's lightning strikes by 20% per level and increases the damage of each strike by 20%.,TM_EyeOfTheStorm_pwr_desc,TM_English.xml,keyed,Increases the frequency the eye's lightning strikes by 20% per level and increases the damage of each strike by 20%.
TM_EyeOfTheStorm_ver_desc,Expands the strike radius by 1 for each skill level. Base radius is 5.,TM_EyeOfTheStorm_ver_desc,TM_English.xml,keyed,Expands the strike radius by 1 for each skill level. Base radius is 5.
TM_AMP_eff,AMP Efficiency,TM_AMP_eff,TM_English.xml,keyed,AMP Efficiency
TM_LightningBolt_eff,Lightning Bolt Efficiency,TM_LightningBolt_eff,TM_English.xml,keyed,Lightning Bolt Efficiency
TM_LightningBolt_pwr,Lightning Bolt Power,TM_LightningBolt_pwr,TM_English.xml,keyed,Lightning Bolt Power
TM_LightningBolt_ver,Lightning Bolt Versatility,TM_LightningBolt_ver,TM_English.xml,keyed,Lightning Bolt Versatility
TM_LightningCloud_eff,Lightning Cloud Efficiency,TM_LightningCloud_eff,TM_English.xml,keyed,Lightning Cloud Efficiency
TM_LightningCloud_pwr,Lightning Cloud Power,TM_LightningCloud_pwr,TM_English.xml,keyed,Lightning Cloud Power
TM_LightningCloud_ver,Lightning Cloud Versatility,TM_LightningCloud_ver,TM_English.xml,keyed,Lightning Cloud Versatility
TM_LightningStorm_eff,Lightning Storm Efficiency,TM_LightningStorm_eff,TM_English.xml,keyed,Lightning Storm Efficiency
TM_LightningStorm_pwr,Lightning Storm Power,TM_LightningStorm_pwr,TM_English.xml,keyed,Lightning Storm Power
TM_LightningStorm_ver,Lightning Storm Versatility,TM_LightningStorm_ver,TM_English.xml,keyed,Lightning Storm Versatility
TM_EyeOfTheStorm_eff,Drain Atmosphere,TM_EyeOfTheStorm_eff,TM_English.xml,keyed,Drain Atmosphere
TM_EyeOfTheStorm_pwr,Rend Earth,TM_EyeOfTheStorm_pwr,TM_English.xml,keyed,Rend Earth
TM_EyeOfTheStorm_ver,Perfect Storm,TM_EyeOfTheStorm_ver,TM_English.xml,keyed,Perfect Storm
TM_Shadow_eff_desc,Decreases the mana and regeneration upkeep cost of Shadow by 10% per level.,TM_Shadow_eff_desc,TM_English.xml,keyed,Decreases the mana and regeneration upkeep cost of Shadow by 10% per level.
TM_Blink_eff_desc,Decreases mana cost of Blink by 10% per level of base mana cost.,TM_Blink_eff_desc,TM_English.xml,keyed,Decreases mana cost of Blink by 10% per level of base mana cost.
TM_Summon_eff_desc,Decreases mana cost of Summon by 10% per level of base mana cost.,TM_Summon_eff_desc,TM_English.xml,keyed,Decreases mana cost of Summon by 10% per level of base mana cost.
TM_MagicMissile_eff_desc,Decreases mana cost of Magic Missile by 8% of base mana cost.,TM_MagicMissile_eff_desc,TM_English.xml,keyed,Decreases mana cost of Magic Missile by 8% of base mana cost.
TM_Teleport_eff_desc,Decreases mana cost of Teleport by 10% per level of base mana cost.,TM_Teleport_eff_desc,TM_English.xml,keyed,Decreases mana cost of Teleport by 10% per level of base mana cost.
TM_Teleport_pwr_desc,"Draws more energy into the teleporter, allowing 33% further travel distance per level.
Allows the portal to be held open 20s longer per level.",TM_Teleport_pwr_desc,TM_English.xml,keyed,"Draws more energy into the teleporter, allowing 33% further travel distance per level.<ALIMT >(PH_1)</ALIMT>Allows the portal to be held open 20s longer per level."
TM_Teleport_ver_desc,"Refines the transport process, adding 400 transportation capacity per skill level, 600 at level 3.  
Allows the portal to be held open 20s longer per level.",TM_Teleport_ver_desc,TM_English.xml,keyed,"Refines the transport process, adding 400 transportation capacity per skill level, 600 at level 3.  <ALIMT >(PH_1)</ALIMT>Allows the portal to be held open 20s longer per level."
TM_FoldReality_eff_desc,Decreases mana cost to Fold Reality by 6% per skill level.,TM_FoldReality_eff_desc,TM_English.xml,keyed,Decreases mana cost to Fold Reality by 6% per skill level.
TM_Shadow_eff,Shadow Efficiency,TM_Shadow_eff,TM_English.xml,keyed,Shadow Efficiency
TM_MagicMissile_eff,Magic Missile Efficiency,TM_MagicMissile_eff,TM_English.xml,keyed,Magic Missile Efficiency
TM_Blink_eff,Blink Efficiency,TM_Blink_eff,TM_English.xml,keyed,Blink Efficiency
TM_Summon_eff,Summon Efficiency,TM_Summon_eff,TM_English.xml,keyed,Summon Efficiency
TM_Teleport_eff,Teleport Efficiency,TM_Teleport_eff,TM_English.xml,keyed,Teleport Efficiency
TM_Teleport_pwr,Teleport Power,TM_Teleport_pwr,TM_English.xml,keyed,Teleport Power
TM_Teleport_ver,Teleport Versatility,TM_Teleport_ver,TM_English.xml,keyed,Teleport Versatility
TM_FoldReality_eff,Fold Reality Efficiency,TM_FoldReality_eff,TM_English.xml,keyed,Fold Reality Efficiency
TM_P_RayofHope_eff_desc,Decreases the mana and regeneration upkeep cost of Ray of Hope by 10% per level.,TM_P_RayofHope_eff_desc,TM_English.xml,keyed,Decreases the mana and regeneration upkeep cost of Ray of Hope by 10% per level.
TM_Heal_eff_desc,Decreases mana cost of Heal by 7% of base mana cost.,TM_Heal_eff_desc,TM_English.xml,keyed,Decreases mana cost of Heal by 7% of base mana cost.
TM_Heal_pwr_desc,Increases the amount each wound is healed by 2 points per level.,TM_Heal_pwr_desc,TM_English.xml,keyed,Increases the amount each wound is healed by 2 points per level.
TM_Heal_ver_desc,Increases the maximum number of wounds that can be healed per spell by 1 per level.,TM_Heal_ver_desc,TM_English.xml,keyed,Increases the maximum number of wounds that can be healed per spell by 1 per level.
TM_Shield_eff_desc,Decreases mana cost of Shield by 8% of base mana cost.,TM_Shield_eff_desc,TM_English.xml,keyed,Decreases mana cost of Shield by 8% of base mana cost.
TM_ValiantCharge_eff_desc,Decreases mana cost of Valiant Charge by 8% of base mana cost.,TM_ValiantCharge_eff_desc,TM_English.xml,keyed,Decreases mana cost of Valiant Charge by 8% of base mana cost.
TM_ValiantCharge_pwr_desc,Increases damage of Valiant Charge by 1 to 4 per level.,TM_ValiantCharge_pwr_desc,TM_English.xml,keyed,Increases damage of Valiant Charge by 1 to 4 per level.
TM_ValiantCharge_ver_desc,"Increase the force of impact, expanding the size of impact and amount of debris.
Can stun at level 2.",TM_ValiantCharge_ver_desc,TM_English.xml,keyed,"Increase the force of impact, expanding the size of impact and amount of debris.<ALIMT >(PH_1)</ALIMT>Can stun at level 2."
TM_Overwhelm_eff_desc,Decreases mana cost of Overwhelm by 10% of base mana cost.,TM_Overwhelm_eff_desc,TM_English.xml,keyed,Decreases mana cost of Overwhelm by 10% of base mana cost.
TM_Overwhelm_pwr_desc,Increases damage potential of overwhelm.,TM_Overwhelm_pwr_desc,TM_English.xml,keyed,Increases damage potential of overwhelm.
TM_Overwhelm_ver_desc,"Summons more powerful symbols at level 1 and 3.
Overwhelm can stun at level 2 and improved stun at level 3.",TM_Overwhelm_ver_desc,TM_English.xml,keyed,Summons more powerful symbols at level 1 and 3.<ALIMT >(PH_1)</ALIMT>Overwhelm can stun at level 2 and improved stun at level 3.
TM_HolyWrath_eff_desc,Decreases mana cost of Holy Wrath by 5% of base mana cost.,TM_HolyWrath_eff_desc,TM_English.xml,keyed,Decreases mana cost of Holy Wrath by 5% of base mana cost.
TM_HolyWrath_pwr_desc,Requires 2 ability points per skill level. Increases number of strikes by 1 per skill level. Base number of strikes is 5.,TM_HolyWrath_pwr_desc,TM_English.xml,keyed,Requires 2 ability points per skill level. Increases number of strikes by 1 per skill level. Base number of strikes is 5.
TM_HolyWrath_ver_desc,"Requires 2 ability points per skill level.
Level 1: allies within the field of Holy Wrath become temporarily invulnerable
Level 2: allies are healed for a small amount
Level 3: Holy Wrath bestows might to all allies within the effect",TM_HolyWrath_ver_desc,TM_English.xml,keyed,Requires 2 ability points per skill level.<ALIMT >(PH_3)</ALIMT>Level 1: allies within the field of Holy Wrath become temporarily invulnerable<ALIMT >(PH_2)</ALIMT>Level 2: allies are healed for a small amount<ALIMT >(PH_1)</ALIMT>Level 3: Holy Wrath bestows might to all allies within the effect
TM_P_RayofHope_eff,Ray of Hope Efficiency,TM_P_RayofHope_eff,TM_English.xml,keyed,Ray of Hope Efficiency
TM_Heal_eff,Heal Efficiency,TM_Heal_eff,TM_English.xml,keyed,Heal Efficiency
TM_Heal_pwr,Heal Power,TM_Heal_pwr,TM_English.xml,keyed,Heal Power
TM_Heal_ver,Heal Versatility,TM_Heal_ver,TM_English.xml,keyed,Heal Versatility
TM_Shield_eff,Shield Efficiency,TM_Shield_eff,TM_English.xml,keyed,Shield Efficiency
TM_ValiantCharge_eff,Valiant Charge Efficiency,TM_ValiantCharge_eff,TM_English.xml,keyed,Valiant Charge Efficiency
TM_ValiantCharge_pwr,Valiant Charge Power,TM_ValiantCharge_pwr,TM_English.xml,keyed,Valiant Charge Power
TM_ValiantCharge_ver,Valiant Charge Versatility,TM_ValiantCharge_ver,TM_English.xml,keyed,Valiant Charge Versatility
TM_Overwhelm_eff,Overwhelm Efficiency,TM_Overwhelm_eff,TM_English.xml,keyed,Overwhelm Efficiency
TM_Overwhelm_pwr,Overwhelm Power,TM_Overwhelm_pwr,TM_English.xml,keyed,Overwhelm Power
TM_Overwhelm_ver,Overwhelm Versatility,TM_Overwhelm_ver,TM_English.xml,keyed,Overwhelm Versatility
TM_HolyWrath_eff,Purity of Heart,TM_HolyWrath_eff,TM_English.xml,keyed,Purity of Heart
TM_HolyWrath_pwr,Holy Vengeance,TM_HolyWrath_pwr,TM_English.xml,keyed,Holy Vengeance
TM_HolyWrath_ver,Redemption,TM_HolyWrath_ver,TM_English.xml,keyed,Redemption
TM_SummonMinion_eff_desc,Decreases mana cost to summon minions by 10% of base mana cost. Also reduces upkeep cost by 10%.,TM_SummonMinion_eff_desc,TM_English.xml,keyed,Decreases mana cost to summon minions by 10% of base mana cost. Also reduces upkeep cost by 10%.
TM_SummonMinion_pwr_desc,"Increases the number or power of minions summoned.
Level 0: summons one minion.
Level 1: summons two minions.
Level 2: summons one greater minion.
Level 3: summons two greater minions.",TM_SummonMinion_pwr_desc,TM_English.xml,keyed,Increases the number or power of minions summoned.<ALIMT >(PH_4)</ALIMT>Level 0: summons one minion.<ALIMT >(PH_3)</ALIMT>Level 1: summons two minions.<ALIMT >(PH_2)</ALIMT>Level 2: summons one greater minion.<ALIMT >(PH_1)</ALIMT>Level 3: summons two greater minions.
TM_SummonMinion_ver_desc,Increases the duration of the summoning by 10m per skill point.  Base duration is 20m.,TM_SummonMinion_ver_desc,TM_English.xml,keyed,Increases the duration of the summoning by 10m per skill point.  Base duration is 20m.
TM_SummonPylon_eff_desc,Decreases mana cost to summon a defensive pylon by 8% of base mana cost.,TM_SummonPylon_eff_desc,TM_English.xml,keyed,Decreases mana cost to summon a defensive pylon by 8% of base mana cost.
TM_SummonPylon_pwr_desc,Increases the range and power of the defensive pylon created.,TM_SummonPylon_pwr_desc,TM_English.xml,keyed,Increases the range and power of the defensive pylon created.
TM_SummonPylon_ver_desc,Increases the duration of the summoning by 2m per skill point. Base duration is 4m.,TM_SummonPylon_ver_desc,TM_English.xml,keyed,Increases the duration of the summoning by 2m per skill point. Base duration is 4m.
TM_SummonExplosive_eff_desc,Decreases mana cost to create a mana mine by 8% of per skill level.,TM_SummonExplosive_eff_desc,TM_English.xml,keyed,Decreases mana cost to create a mana mine by 8% of per skill level.
TM_SummonExplosive_pwr_desc,"Increases the power of the mine by 20% per skill level.
Increases explosion radius by 20% per skill level.",TM_SummonExplosive_pwr_desc,TM_English.xml,keyed,Increases the power of the mine by 20% per skill level.<ALIMT >(PH_1)</ALIMT>Increases explosion radius by 20% per skill level.
TM_SummonExplosive_ver_desc,Increases the duration the mana mine remains stable by 2m per skill point. Base duration is 4m. Mana mine will harmlessly dissolve if the timer expires.,TM_SummonExplosive_ver_desc,TM_English.xml,keyed,Increases the duration the mana mine remains stable by 2m per skill point. Base duration is 4m. Mana mine will harmlessly dissolve if the timer expires.
TM_SummonElemental_eff_desc,Decreases mana cost to summon an elemental by 6% of base mana cost.,TM_SummonElemental_eff_desc,TM_English.xml,keyed,Decreases mana cost to summon an elemental by 6% of base mana cost.
TM_SummonElemental_pwr_desc,"Increases the power of the elemental summoned.
At rank 3: summons two lesser elementals to accompany your primary summon.",TM_SummonElemental_pwr_desc,TM_English.xml,keyed,Increases the power of the elemental summoned.<ALIMT >(PH_1)</ALIMT>At rank 3: summons two lesser elementals to accompany your primary summon.
TM_SummonElemental_ver_desc,Increases the duration of the summoning by 15s per skill point.  Base duration is 30s.,TM_SummonElemental_ver_desc,TM_English.xml,keyed,Increases the duration of the summoning by 15s per skill point.  Base duration is 30s.
